step,pwm_l,pwm_r,compensation,enc_l,enc_r
123,107.5018,130.7000,-30.0000,24.6513
124,101.6000,131.6000,-30.0000,25.0641
125,102.5000,132.5000,-30.0000,25.4998
126,103.4000,133.4000,-30.0000,25.9126
127,104.3000,134.3000,-30.0000,26.3024
128,105.2000,135.2000,-30.0000,26.7381
129,106.1000,136.1000,-30.0000,27.1280
130,107.0000,137.0000,-30.0000,27.5637
131,107.9000,137.9000,-30.0000,27.9994
132,108.8000,138.8000,-30.0000,28.4351
133,109.7000,139.7000,-30.0000,28.8708
134,110.6000,140.6000,-30.0000,29.3294
135,111.5000,141.5000,-30.0000,29.7881
136,112.4000,142.4000,-30.0000,30.2009
137,113.3000,143.3000,-30.0000,30.5678
138,114.2000,144.2000,-30.0000,31.0264
139,115.1000,145.1000,-30.0000,31.4851
140,116.0000,146.0000,-30.0000,31.9208
141,116.9000,146.9000,-30.0000,32.3794
142,117.8000,147.8000,-30.0000,32.8610
143,118.7000,148.7000,-30.0000,33.2967
144,119.6000,149.6000,-30.0000,33.8011
145,120.5000,150.5000,-30.0000,34.2368
146,121.4000,151.4000,-30.0000,34.7183
147,122.3000,152.3000,-30.0000,35.2228
148,123.2000,153.2000,-30.0000,35.7043
149,124.1000,154.1000,-30.0000,36.1859
150,125.0000,155.0000,-30.0000,36.6903
151,125.9000,155.9000,-30.0000,37.1948
152,126.8000,156.8000,-30.0000,37.7222
153,127.7000,157.7000,-30.0000,38.2266
154,128.6000,158.6000,-30.0000,38.7540
155,129.5000,159.5000,-30.0000,39.2814
156,130.4000,160.4000,-30.0000,39.7630
157,131.3000,161.3000,-30.0000,40.3133
158,132.2000,162.2000,-30.0000,40.7948
159,133.1000,163.1000,-30.0000,41.2993
160,134.0000,164.0000,-30.0000,41.8267
161,134.9000,164.9000,-30.0000,42.3311
162,135.8000,165.8000,-30.0000,42.8356
163,136.7000,166.7000,-30.0000,43.3401
164,137.6000,167.6000,-30.0000,43.8445
165,138.5000,168.5000,-30.0000,44.3490
166,139.4000,169.4000,-30.0000,44.8764
167,140.3000,170.3000,-30.0000,45.4267
168,141.2000,171.2000,-30.0000,46.0000
169,142.1000,172.1000,-30.0000,46.4586
170,143.0000,173.0000,-30.0000,46.9401
171,143.9000,173.9000,-30.0000,47.4675
172,144.8000,174.8000,-30.0000,48.0178
173,145.7000,175.7000,-30.0000,48.5911
174,146.6000,176.6000,-30.0000,49.1414
175,147.5000,177.5000,-30.0000,49.6917
176,148.4000,178.4000,-30.0000,50.1962
177,149.3000,179.3000,-30.0000,50.7465
178,150.2000,180.2000,-30.0000,51.3656
179,151.1000,181.1000,-30.0000,51.9847
180,152.0000,182.0000,-30.0000,52.4892
181,152.9000,182.9000,-30.0000,53.0624
182,153.8000,183.8000,-30.0000,53.5440
183,154.7000,184.7000,-30.0000,54.1631
184,155.6000,185.6000,-30.0000,54.7363
185,156.5000,186.5000,-30.0000,55.3555
186,157.4000,187.4000,-30.0000,55.9058
187,158.3000,188.3000,-30.0000,56.5020
188,159.2000,189.2000,-30.0000,57.1440
189,160.1000,190.1000,-30.0000,57.6943
190,161.0000,191.0000,-30.0000,58.2447
191,161.9000,191.9000,-30.0000,58.8179
192,162.8000,192.8000,-30.0000,59.3912
193,163.7000,193.7000,-30.0000,60.0103
194,164.6000,194.6000,-30.0000,60.6752
195,165.5000,195.5000,-30.0000,61.3173
196,166.4000,196.4000,-30.0000,61.9823
197,167.3000,197.3000,-30.0000,62.6243
198,168.2000,198.2000,-30.0000,63.2205
199,169.1000,199.1000,-30.0000,63.8625
200,170.0000,200.0000,-30.0000,64.5504
201,169.1000,199.1000,-30.0000,65.1925
202,168.2000,198.2000,-30.0000,65.9035
203,167.3000,197.3000,-30.0000,66.5227
204,166.4000,196.4000,-30.0000,67.1878
205,165.5000,195.5000,-30.0000,67.8529
206,164.6000,194.6000,-30.0000,68.5180
207,163.7000,193.7000,-30.0000,69.1601
208,162.8000,192.8000,-30.0000,69.7564
209,161.9000,191.9000,-30.0000,70.3527
210,161.0000,191.0000,-30.0000,71.0636
211,160.1000,190.1000,-30.0000,71.7517
212,159.2000,189.2000,-30.0000,72.4167
213,158.3000,188.3000,-30.0000,73.0130
214,157.4000,187.4000,-30.0000,73.6093
215,156.5000,186.5000,-30.0000,74.2515
216,155.6000,185.6000,-30.0000,74.8248
217,154.7000,184.7000,-30.0000,75.4670
218,153.8000,183.8000,-30.0000,76.0862
219,152.9000,182.9000,-30.0000,76.7054
220,152.0000,182.0000,-30.0000,77.2787
221,151.1000,181.1000,-30.0000,77.8750
222,150.2000,180.2000,-30.0000,78.4942
223,149.3000,179.3000,-30.0000,79.1364
224,148.4000,178.4000,-30.0000,79.7097
225,147.5000,177.5000,-30.0000,80.2602
226,146.6000,176.6000,-30.0000,80.9023
227,145.7000,175.7000,-30.0000,81.5445
228,144.8000,174.8000,-30.0000,82.1178
229,143.9000,173.9000,-30.0000,82.6912
230,143.0000,173.0000,-30.0000,83.2645
231,142.1000,172.1000,-30.0000,83.8379
232,141.2000,171.2000,-30.0000,84.4112
233,140.3000,170.3000,-30.0000,84.9846
234,139.4000,169.4000,-30.0000,85.5350
235,138.5000,168.5000,-30.0000,86.1083
236,137.6000,167.6000,-30.0000,86.7046
237,136.7000,166.7000,-30.0000,87.2550
238,135.8000,165.8000,-30.0000,87.7137
239,134.9000,164.9000,-30.0000,88.2641
240,134.0000,164.0000,-30.0000,88.7687
241,133.1000,163.1000,-30.0000,89.3420
242,132.2000,162.2000,-30.0000,89.8695
243,131.3000,161.3000,-30.0000,90.4199
244,130.4000,160.4000,-30.0000,90.9474
245,129.5000,159.5000,-30.0000,91.4061
246,128.6000,158.6000,-30.0000,91.9335
247,127.7000,157.7000,-30.0000,92.4840
